Date,High,Low,Open,Close,Volume,Adj Close,Close_norm
2017-01-03,89.0,88.08000183105469,89.0,88.5999984741211,8789400,88.5999984741211,0.3844151341397073
2017-01-04,90.88999938964844,88.58000183105469,88.98500061035156,90.51000213623047,11490200,90.51000213623047,0.39270220328894173
2017-01-05,94.80999755859375,91.63999938964844,91.91000366210938,94.37000274658203,16821500,94.37000274658203,0.4094498633110924
2017-01-06,94.5,93.0,94.4000015258789,93.88999938964844,7639800,93.88999938964844,0.4073672385027293
2017-01-09,95.6500015258789,93.30999755859375,94.16000366210938,94.72000122070312,10829500,94.72000122070312,0.41096842665979555
2017-01-10,97.90399932861328,95.55000305175781,96.4000015258789,96.75,14780600,96.75,0.419776127184472
2017-01-11,97.44999694824219,95.5999984741211,96.91999816894531,96.94000244140625,8735900,96.94000244140625,0.420600504331853
2017-01-12,96.8499984741211,94.80000305175781,96.8499984741211,95.9000015258789,8424700,95.9000015258789,0.41608817816556487
2017-01-13,97.37999725341797,95.76000213623047,95.94999694824219,96.2699966430664,10701100,96.2699966430664,0.4176935023761089
2017-01-17,96.58999633789062,95.0,96.31999969482422,96.12000274658203,6342400,96.12000274658203,0.41704271315680636
2017-01-18,96.2699966430664,95.26000213623047,96.2699966430664,96.0,6610700,96.0,0.41652204867916603
2017-01-19,96.69999694824219,95.58000183105469,96.41999816894531,96.16999816894531,7090000,96.16999816894531,0.41725963186250775
2017-01-20,97.1500015258789,95.6709976196289,96.44999694824219,96.05999755859375,9685800,96.05999755859375,0.41678236436688704
2017-01-23,98.66999816894531,96.26000213623047,96.4800033569336,98.41000366210938,14090300,98.41000366210938,0.42697850349860444
2017-01-24,103.19000244140625,99.94000244140625,103.1500015258789,101.43000030517578,37181500,101.43000030517578,0.4400815783816693
2017-01-25,104.2699966430664,101.9000015258789,102.45999908447266,104.05999755859375,23322800,104.05999755859375,0.45149253509015086
2017-01-26,104.56999969482422,102.16999816894531,103.91999816894531,102.75,12504800,102.75,0.4458087552269199
2017-01-27,102.69999694824219,101.29000091552734,102.25,102.06999969482422,8031000,102.06999969482422,0.4428583893913545
2017-01-30,101.45999908447266,100.08999633789062,101.19999694824219,101.0199966430664,8619800,101.0199966430664,0.4383026662430468
2017-01-31,102.08999633789062,100.05999755859375,100.23999786376953,101.30999755859375,7530000,101.30999755859375,0.4395609139040289
2017-02-01,102.37999725341797,100.87000274658203,102.06999969482422,101.56999969482422,5736400,101.56999969482422,0.4406890037211505
